rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges,year,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CHOW_CNT,CHOW_DT,FIPS_STATE_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,CBSA_CD,OVRRD_BED_CNT_SW,CRTFD_BED_CNT,MLT_OWND_FAC_ORG_SW,PGM_PRTCPTN_CD,operating_margin,net_margin,liquidity,leverage,avg_los,occupancy_rate,payor mix,uncomp_care_ratio,resident_bed_ratio,distress_A,neg_margin,neg_margin_roll,neg_margin_yrs,distress_B
755262,260070,PEMISCOT COUNTY MEMORIAL HOSPITAL,HIGHWAY 61 AND REED,HAYTI,MO,63851,PEMISCOT,99926.0,R,STH,1,9,2021-01-01,2021-12-31,139.6,,,883.0,284.0,1998.0,42.0,15330.0,,127.0,94.0,407.0,160.0,,736.0,284.0,1813.0,42.0,15330.0,,127.0,94.0,407.0,316924.0,5448296.0,2574953.0,4284657.0,11149564.0,13918199.0,995171.0,24372961.0,10643337.0,47783311.0,58426648.0,1464877.0,418297.0,11165802.0,54394.0,,,6140134.0,1652265.0,,11788801.0,-9557955.0,261961.0,82613.0,,11072806.0,137742.0,407906.0,11273136.0,,3915833.0,15863051.0,,,9605875.0,18471.0,24908236.0,25344645.0,46023326.0,2118022.0,806347.0,553398.0,556166.0,9180048.0,,19258902.0,,5200450.0,,,5200450.0,24459352.0,21563974.0,21563974.0,46023326.0,,526085.0,174463.0,,21017.0,0.12,,,14302203.0,47605281.0,61907484.0,40795672.0,21111812.0,25067763.0,-3955951.0,9448943.0,5492992.0,,5492992.0,0.417155,3293342.0,11993255.0,,,2021,1.0,1,1.0,,29.0,155.0,R,99926.0,Y,102.0,,3.0,-0.18738093158465033,0.26018571972884186,0.5749448229187728,0.5314555493012391,4.909090909090909,0.053666398066075746,0.1559952314846305,0.10564793502110802,,0,1,2.0,True,0
725039,443025,SISKIN HOSPITAL FOR PHYSICAL REHAB.,ONE SISKIN PLAZA,CHATTANOOGA,TN,37403,HAMILTON,16860.0,U,RH,5,2,2018-07-01,2019-06-30,401.98,,,15092.0,,27746.0,86.0,31390.0,,1133.0,,1997.0,194.0,,15092.0,,27746.0,86.0,31390.0,,1133.0,,1997.0,0.0,0.0,0.0,0.0,23774045.0,24463137.0,3427887.0,43795372.0,47558170.0,8537881.0,56096051.0,,,23774045.0,,,,12563375.0,13694.0,,5692139.0,,456594.0,227228.0,,19191315.0,260000.0,,47908199.0,2166209.0,6708307.0,15434974.0,,,33997435.0,67440264.0,1461869.0,68902133.0,122090883.0,1618778.0,2335888.0,,1435000.0,,,5389666.0,,32494437.0,,1604654.0,34099091.0,39488757.0,82602126.0,82602126.0,122090883.0,,,,,,,,,47558170.0,8537881.0,56096051.0,8977478.0,47118573.0,48237182.0,-1118609.0,4043547.0,2924938.0,,2924938.0,,,,,,2018,5.0,1,0.0,,47.0,65.0,U,16860.0,N,80.0,,3.0,-0.023740298756500966,0.062076115929911545,3.5607614646250805,0.323437393765102,13.893840761141712,0.9502054794520548,,0.0,,0,1,1.0,False,0
752515,370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA,TULSA,OK,74104,TULSA,46140.0,R,STH,1,4,2021-07-01,2022-06-30,1934.46,64.16,,26722.0,35973.0,114055.0,424.0,154760.0,,4763.0,5889.0,18989.0,450.0,,21104.0,20697.0,79573.0,295.0,107675.0,,4763.0,5889.0,18989.0,8142762.0,56628017.0,15786680.0,15786680.0,143616545.0,409682205.0,10385971.0,485902062.0,2237690083.0,1598038812.0,3835728895.0,32363473.0,,143616545.0,27745404.0,,,9308334.0,,,159724379.0,-95733050.0,13586475.0,4438891.0,,90138654.0,,,,17410270.0,,98031745.0,,,41329748.0,,,25044.0,131493446.0,24195689.0,11459370.0,183168.0,,,27765906.0,63604133.0,,,,-65366755.0,-65366755.0,-1762622.0,133256068.0,133256068.0,131493446.0,,15599227.0,44585033.0,,3377842.0,0.2245,58306605.0,4447617.0,2237692599.0,1598166310.0,3835858909.0,3272056609.0,563802300.0,553298750.0,10503550.0,26623367.0,37126917.0,,37126917.0,0.126678,64582423.0,761205076.0,,,2021,1.0,1,1.0,20040812.0,40.0,143.0,U,46140.0,N,620.0,,3.0,0.018629845958414857,0.06585094988083588,1.4171823393929448,-0.013404637672968126,6.006372110169045,0.5039991162174106,0.1145479949265904,0.032489427879810066,0.10348387096774193,0,0,1.0,False,0
736173,171367,GOVE COUNTY MEDICAL CENTER,520 WEST 5TH,QUINTER,KS,67752-0129,GOVE,99917.0,R,CAH,1,9,2020-01-01,2020-12-31,115.69,,,1296.0,17.0,1821.0,21.0,7686.0,,148.0,,336.0,63.0,,425.0,,786.0,21.0,7686.0,,148.0,,336.0,94104.0,155705.0,214529.0,358185.0,8279897.0,9407095.0,469122.0,16612779.0,8045924.0,9652805.0,17698729.0,,,,,,,9193545.0,,,3189409.0,-1051000.0,415015.0,114861.0,209848.0,12300940.0,153039.0,136374.0,7920282.0,,4309068.0,3901300.0,,1062054.0,5701399.0,711798.0,2006879.0,2718677.0,20721016.0,326739.0,1017791.0,238570.0,232211.0,2820592.0,-1696070.0,2953162.0,,4435280.0,,6476692.0,10911972.0,13865134.0,6855882.0,6855882.0,20721016.0,,,,,,,,,8146053.0,9691637.0,17837690.0,4636385.0,13201305.0,17686992.0,-4485687.0,6975034.0,2489347.0,,2489347.0,0.938642,1553327.0,1807913.0,,,2020,11.0,1,2.0,,20.0,63.0,R,99917.0,N,25.0,,3.0,-0.33979117973563977,0.18856825139635816,4.165345483925366,0.6691338880294286,5.419642857142857,0.19956164383561645,0.11766465512311093,0.012913492679340404,,0,1,2.0,True,0
773558,180070,OWENSBORO HEALTH TWIN LAKES MEDICAL,910 WALLACE AVENUE,LEITCHFIELD,KY,42754,GRAYSON,99918.0,R,STH,1,2,2022-06-01,2023-05-31,274.79,,,1430.0,82.0,4610.0,49.0,17885.0,,20.0,400.0,1930.0,49.0,,1152.0,61.0,3456.0,43.0,15695.0,,20.0,400.0,1930.0,427314.0,3957321.0,1360391.0,1360391.0,17973375.0,29106076.0,2087959.0,40067029.0,35955724.0,136963462.0,172919186.0,4964063.0,124340.0,17973375.0,702809.0,,,985359.0,,,6699516.0,,2238321.0,219195.0,,51177598.0,2598348.0,,25654165.0,,9249753.0,,,,32384169.0,220324.0,,220324.0,83782091.0,1287639.0,682029.0,,,,59681478.0,62793416.0,,,,24578.0,24578.0,62817994.0,20964097.0,20964097.0,83782091.0,,1823971.0,1199258.0,,217824.0,0.2882,2498965.0,,36690606.0,136450689.0,173141295.0,117893374.0,55247921.0,47079451.0,8168470.0,4457369.0,12625839.0,,12625839.0,0.23171,10597124.0,52961730.0,,,2022,1.0,1,0.0,,21.0,85.0,R,99918.0,N,75.0,,3.0,0.14785117434554687,0.22853057221827405,0.8150153512909697,0.7497783028594978,2.38860103626943,0.16840182648401827,0.19181036694575349,0.03395287931131605,,0,0,0.0,False,0
738424,450578,HEMPHILL COUNTY HOSPITAL,1020 S 4TH ST,CANADIAN,TX,79014-,HEMPHILL,99945.0,R,STH,1,11,2021-10-01,2022-09-30,95.01,,,624.0,,988.0,15.0,5475.0,,90.0,,230.0,17.0,,320.0,,591.0,15.0,5475.0,,90.0,,230.0,550978.0,941009.0,1375077.0,1524844.0,7950768.0,10398896.0,2314917.0,17274658.0,2170202.0,17440984.0,19611186.0,1116664.0,,7950768.0,152860.0,,,3613669.0,909915.0,441951.0,3535655.0,-1412440.0,500719.0,1031377.0,,9245490.0,30544.0,514442.0,12199514.0,,13279653.0,,,,8535741.0,,4903467.0,4903467.0,22684698.0,4136679.0,698978.0,4300.0,6819219.0,56800.0,392995.0,-15899446.0,,,,15898536.0,15898536.0,-910.0,22685608.0,22685608.0,22684698.0,,,573032.0,,,,,,2158006.0,17453180.0,19611186.0,7765447.0,11845739.0,18349664.0,-6503925.0,15438528.0,8934603.0,7340537.0,1594066.0,0.880857,157943.0,546317.0,,,2022,1.0,1,1.0,,48.0,211.0,R,99945.0,Y,22.0,,3.0,-0.5490518573809536,0.13456872551387467,-0.5814976194768045,-4.011514722391279e-05,4.2956521739130435,0.12303860523038605,0.013333317575205735,0.07960082335638714,,1,1,2.0,True,1
724500,494023,DOMINION HOSPITAL,2960 SLEEPY HOLLOW ROAD,FALLS CHURCH,VA,22044,FAIRFAX,47894.0,U,PH,4,4,2021-02-01,2022-01-31,241.59,,,1998.0,,34191.0,116.0,42340.0,,120.0,,3076.0,116.0,,1998.0,,34191.0,116.0,42340.0,,120.0,,3076.0,0.0,0.0,0.0,0.0,19948861.0,19314727.0,1347241.0,29850537.0,123782182.0,49959445.0,173741627.0,,,,,,,563.0,,,10284765.0,-1751032.0,169342.0,187582.0,,8915899.0,859925.0,572435.0,6041360.0,5016351.0,14768769.0,1011281.0,2460946.0,,11721742.0,,2473701.0,2473701.0,23111342.0,1347984.0,1980180.0,578180.0,21602.0,,4352391.0,8280337.0,,8625.0,-71010845.0,1690541.0,-69311679.0,-61031342.0,84142684.0,84142684.0,23111342.0,,,,,,,,,123782182.0,49959445.0,173741627.0,124458366.0,49283261.0,42741359.0,6541902.0,3494125.0,10036027.0,,10036027.0,,,,,,2021,4.0,1,0.0,,51.0,59.0,U,47894.0,N,116.0,,1.0,0.1327408508945867,0.2036396698668134,1.0767555716633272,-2.6407528390173103,11.115409622886865,0.8075342465753425,,0.0,,0,0,0.0,False,0
770050,360144,SOUTH POINTE HOSPITAL,4110 WARRENSVILLE CENTER ROAD,WARRENSVILLE HEIGHTS,OH,44122-,CUYAHOGA,17460.0,U,STH,1,2,2022-01-01,2022-12-31,661.0,32.76,,7142.0,1768.0,30106.0,172.0,62780.0,,1352.0,335.0,6261.0,172.0,,5395.0,1341.0,22416.0,130.0,47450.0,,1352.0,335.0,6261.0,2725263.0,4167999.0,3775644.0,7771905.0,54124312.0,94784997.0,9384560.0,121718905.0,219304515.0,294509047.0,513813562.0,11228224.0,,56875775.0,7856041.0,23854.0,981552.0,-5489.0,-106932109.0,,17904806.0,-9350341.0,3139506.0,130146.0,,-91211763.0,4703177.0,8437828.0,140527088.0,24966.0,699276.0,26759125.0,,,59344700.0,,3525108.0,3525108.0,-28341955.0,4660183.0,3691350.0,,5141577.0,,3049677.0,16542787.0,,10870475.0,,27936.0,10898411.0,27441198.0,-55783153.0,-55783153.0,-28341955.0,,8065243.0,3483356.0,,370422.0,0.1283,20060104.0,1200858.0,219304515.0,294509047.0,513813562.0,367424378.0,146389184.0,148909309.0,-2520125.0,-9424148.0,-11944273.0,,-11944273.0,0.236893,21408212.0,113581537.0,,,2022,1.0,1,1.0,19960523.0,39.0,35.0,U,17460.0,N,180.0,,3.0,-0.017215240437435598,-0.0815925922505313,-5.513687808469032,-0.9682182474709313,4.808497045200447,0.458234398782344,0.14624176059346025,0.03101937205235292,0.182,1,1,2.0,True,1
762677,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,02238,MIDDLESEX,15764.0,U,STH,1,2,2016-10-01,2017-09-30,1771.0,79.09,,18817.0,6081.0,53823.0,183.0,66795.0,,3981.0,1810.0,14185.0,198.0,,16776.0,4375.0,41658.0,163.0,59495.0,,3981.0,1810.0,14185.0,1985705.0,7408574.0,5452051.0,10528391.0,146962567.0,183058150.0,22008313.0,292156113.0,198340487.0,402342710.0,600683197.0,28908996.0,,146962567.0,1838973.0,,1030498.0,41121874.0,,,49774342.0,-9044671.0,4491296.0,6563782.0,-2054035.0,91092566.0,169000.0,3316194.0,219913682.0,4809835.0,61868361.0,249705423.0,5118480.0,,225858374.0,123550648.0,13825751.0,137376399.0,454327339.0,26697079.0,16196758.0,,,,7830000.0,50723837.0,,136154133.0,,15579090.0,151733223.0,202457060.0,239472840.0,251870279.0,454327339.0,,,38223975.0,442953.0,337327.0,0.0353,15410742.0,7513840.0,197934893.0,403048821.0,600983714.0,292041271.0,308942443.0,330020717.0,-21078274.0,18373440.0,-2704834.0,,-2704834.0,0.486373,21480861.0,54938369.0,,,2017,1.0,1,3.0,,25.0,17.0,U,15764.0,N,217.0,,3.0,-0.06822718754768183,-0.008755138898153918,1.7958532198579535,0.445619364323572,3.794360239689813,0.6795404330534689,0.06953030082694077,0.018661430507189148,0.3644700460829493,0,1,1.0,False,0
690493,241305,RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,AITKIN,MN,56431-1697,AITKIN,99924.0,R,CAH,1,2,2019-10-01,2020-09-30,295.82,,,1330.0,60.0,2556.0,25.0,9150.0,,350.0,42.0,1050.0,25.0,,1111.0,41.0,2149.0,21.0,7686.0,,350.0,42.0,1050.0,81265.0,1443661.0,741803.0,1748087.0,27729086.0,41960532.0,3862490.0,56336706.0,18308703.0,102775239.0,121083942.0,,,,,,,5316506.0,63483040.0,,11213193.0,,2560429.0,599044.0,,84703087.0,1610898.0,5334870.0,52992700.0,,,20885741.0,,,32172952.0,9651314.0,681932.0,10333246.0,127209285.0,6868098.0,6049607.0,,5494387.0,,15194898.0,33606990.0,,,,37692588.0,37692588.0,71299578.0,55909707.0,55909707.0,127209285.0,,,,,,,,,22589904.0,112736112.0,135326016.0,65852256.0,69473760.0,69679114.0,-205354.0,4948086.0,4742732.0,,4742732.0,0.46527,9241551.0,22025565.0,,,2020,11.0,1,2.0,,27.0,1.0,R,99924.0,N,25.0,,3.0,-0.0029558498057396057,0.06826652249712697,2.5204008749370295,0.5604903604324165,2.434285714285714,0.2801095890410959,0.13302217988489468,0.01316731226706794,,0,1,1.0,False,0
682610,381318,HOOD RIVER MEMORIAL HOSPITAL,810 12TH ST,HOOD RIVER,OR,97031-,HOOD,99938.0,R,CAH,1,1,2018-01-01,2018-12-31,345.02,2.44,,1715.0,329.0,4743.0,25.0,9125.0,,552.0,86.0,1559.0,25.0,,1715.0,203.0,3946.0,25.0,9125.0,,552.0,86.0,1559.0,2487091.0,1317398.0,3016719.0,4213186.0,32232664.0,34279465.0,6081024.0,66425648.0,29397141.0,108106573.0,137503714.0,,,,,,,81205.0,,,8732715.0,-910589.0,1045670.0,,,10482535.0,2604285.0,,49930610.0,4039394.0,29691408.0,21666119.0,,,38202278.0,4985010.0,,4985010.0,53669823.0,1161803.0,2174535.0,,,78688.0,994427.0,9216642.0,,,,,,9216642.0,44453181.0,44453181.0,53669823.0,,,,,,,,,30400056.0,137253425.0,167653481.0,72427954.0,95225527.0,103179508.0,-7953981.0,2149507.0,-5804474.0,,-5804474.0,0.483083,10371743.0,24372278.0,,,2018,11.0,1,0.0,,41.0,27.0,R,99938.0,Y,25.0,,3.0,-0.08352782337450335,-0.06095502102078154,1.1373486135188933,0.17172857082088755,3.042334830019243,0.5197808219178082,0.10891767498435583,0.045414972843019916,0.09759999999999999,0,1,2.0,True,0
765265,410008,SOUTH COUNTY HOSPITAL,100 KENYON AVENUE,WAKEFIELD,RI,02879,WASHINGTON,39300.0,U,STH,1,2,2021-10-01,2022-09-30,957.9,,,7300.0,326.0,20784.0,79.0,28835.0,,1992.0,73.0,5600.0,79.0,,6735.0,326.0,17332.0,71.0,25915.0,,1992.0,73.0,5600.0,365781.0,3843953.0,1496118.0,7409149.0,90208805.0,138772305.0,10062506.0,174806742.0,183518221.0,417126616.0,600644837.0,16114527.0,,90208805.0,3826583.0,,,7487963.0,,,17512089.0,,4236950.0,4420557.0,26788586.0,61020847.0,473121.0,2093232.0,72603420.0,7081621.0,51841326.0,86031203.0,,,70467238.0,,33648012.0,33685254.0,165173339.0,13829880.0,15725965.0,,4205849.0,,19685.0,38038791.0,,32919476.0,,34849992.0,67769468.0,105808259.0,59365080.0,59365080.0,165173339.0,,,20401010.0,,149438.0,0.0293,,,198148941.0,456488514.0,654637455.0,442047917.0,212589538.0,228981110.0,-16391572.0,9914613.0,-6476959.0,6130838.0,-12607797.0,0.291032,6612975.0,58567842.0,,,2022,1.0,1,2.0,,44.0,9.0,U,39300.0,N,100.0,,3.0,-0.07710432109787077,-0.059305820590286995,1.6041741968087262,0.6405892115555041,3.7114285714285713,0.5694246575342465,0.031106775348465173,0.008558697352759999,,0,1,2.0,True,0
745663,100284,WESTCHESTER GENERAL HOSPITAL,2500  SW 75 TH AVE,MIAMI,FL,33155,,33124.0,U,STH,1,4,2022-01-01,2022-12-31,375.7,29.37,,4787.0,284.0,10606.0,98.0,35770.0,,848.0,49.0,3326.0,125.0,,4241.0,275.0,9406.0,90.0,32850.0,,848.0,49.0,3326.0,268468.0,2079629.0,923334.0,4747344.0,25265437.0,30506330.0,1444623.0,45895812.0,70270077.0,86012962.0,156283039.0,3158377.0,,25265437.0,84295.0,,216866.0,469160.0,,,21777924.0,-13605110.0,658473.0,840799.0,,13270632.0,981873.0,,24450126.0,,2298374.0,13761093.0,,2289993.0,13030755.0,4723600.0,2356594.0,7353539.0,33654926.0,5729505.0,2318443.0,,,,4109480.0,12284661.0,,2704646.0,,,2704646.0,14989307.0,18665619.0,18665619.0,33654926.0,,5209903.0,1705486.0,,207462.0,0.12,3686240.0,866063.0,70095227.0,86187812.0,156283039.0,122335054.0,33947985.0,55771767.0,-21823782.0,10792034.0,-11031748.0,,-11031748.0,0.293671,1938626.0,20811033.0,,,2022,1.0,1,1.0,,12.0,86.0,U,33124.0,N,125.0,,3.0,-0.6428594215532969,-0.32496031796879843,1.0802603344121584,0.4453822599401942,3.1888153938665065,0.23246027397260274,0.05710577520285814,0.020118044757547814,0.23496,0,1,2.0,True,0
672519,451357,ROCKDALE HOSPITAL,1700 BRAZOS AVE,ROCKDALE,TX,76567,MILAM,99945.0,R,CAH,1,5,2017-01-01,2017-12-31,275.8,,,679.0,,1044.0,25.0,9125.0,,98.0,,182.0,25.0,,352.0,,542.0,25.0,9125.0,,98.0,,182.0,719003.0,7195380.0,3797872.0,3800307.0,18733622.0,122077971.0,1904051.0,70944632.0,8181703.0,157585383.0,165767086.0,,,,,,,-989654.0,,,137542274.0,-125280763.0,305927.0,3720950.0,,18701975.0,,66058.0,11287173.0,4840251.0,168705.0,8097999.0,5097621.0,4199661.0,18273248.0,1625199.0,35590919.0,37257667.0,74232890.0,25889410.0,694670.0,,,,5084971.0,31679580.0,,29345969.0,,,29345969.0,61025549.0,13207341.0,13207341.0,74232890.0,,,,,,,,,7737945.0,158029140.0,165767085.0,264406988.0,-98639903.0,140811593.0,-239451496.0,209272587.0,-30178909.0,,-30178909.0,0.427978,46861.0,115183.0,,,2017,11.0,1,1.0,20061101.0,48.0,331.0,R,99945.0,Y,25.0,,3.0,2.4275317464576176,0.305950311001421,0.5903479465321194,0.8220823546005012,5.736263736263736,0.11441095890410959,-0.0004750714322985496,0.053532901544968196,,0,0,1.0,False,0
722325,450032,GOOD SHEPHERD MEDICAL CENTER,700 E. MARSHALL AVENUE,LONGVIEW,TX,75601,GREGG,30980.0,U,STH,1,1,2019-07-01,2020-06-30,1889.37,35.55,,19620.0,1775.0,115201.0,324.0,118584.0,,4598.0,451.0,29491.0,349.0,,16631.0,963.0,51106.0,254.0,92964.0,,4598.0,451.0,15567.0,75837594.0,192429453.0,103481673.0,104043357.0,124933463.0,242074597.0,18315433.0,582656697.0,984815089.0,1504042784.0,2488857873.0,27328502.0,,124938959.0,4863195.0,,,30719607.0,5011353.0,,418974928.0,-393321551.0,9783234.0,1536761.0,7412167.0,80116499.0,14711777.0,,130671146.0,,,66639366.0,,,158159027.0,3512312.0,37092950.0,40605262.0,278880788.0,17467881.0,12449539.0,,,,49488442.0,79404336.0,,31347128.0,,,31347128.0,110751464.0,168129324.0,168129324.0,278880788.0,,10182979.0,30897114.0,,2163895.0,0.2107,26538410.0,2465792.0,1748751453.0,2563482244.0,4312233697.0,2134528867.0,678690835.0,654708283.0,12185357.0,13873317.0,26058674.0,2600.0,45633217.0,0.13165,29022069.0,297234658.0,304972.0,2053549.0,2019,1.0,1,1.0,20170901.0,48.0,183.0,U,30980.0,N,474.0,,3.0,0.017954208855641907,0.06723711982938446,1.0089688175215017,0.3971283385788483,3.9063103997829844,0.6658632448991387,0.04276184015362459,0.1776031641493344,0.075,0,0,0.0,False,0
764779,670098,RESOLUTE HEALTH,555 CREEKSIDE CROSSING,NEW BRAUNFELS,TX,78130,COMAL,41700.0,U,STH,1,4,2021-06-01,2022-05-31,328.9,,,5175.0,740.0,24150.0,128.0,46720.0,,1154.0,35.0,5352.0,128.0,,4402.0,480.0,17707.0,96.0,35040.0,,1154.0,35.0,5352.0,5643141.0,19299531.0,7785448.0,7786657.0,32188137.0,72599483.0,9197325.0,91292448.0,460556378.0,402716094.0,863272472.0,6191499.0,,32175138.0,3861990.0,,,2400.0,114860.0,,55191543.0,-35805392.0,2423251.0,-864408.0,2651061.0,23713315.0,12159763.0,250000.0,145520888.0,,680399.0,45534117.0,,,141232560.0,,2999854.0,2999854.0,167945729.0,4711290.0,932772.0,447693.0,1617653.0,,4372719.0,12082127.0,980305.0,,,,980305.0,13062432.0,154883297.0,154883297.0,167945729.0,,3905204.0,6735960.0,,,,10263396.0,,462073252.0,403670554.0,865743806.0,740593404.0,125150402.0,104787020.0,20363382.0,3793671.0,24157053.0,,24157053.0,0.105752,5806504.0,51411734.0,27897.0,231892.0,2021,1.0,1,0.0,,48.0,91.0,U,41700.0,Y,128.0,,3.0,0.16271127918550354,0.19302417422518547,1.9626771842408213,0.07777769686539632,4.512331838565022,0.5169092465753424,0.046396207340988004,0.0852803070852038,,0,0,0.0,False,0
744189,310034,RIVERVIEW MEDICAL CENTER,RIVERVIEW PLAZA,RED BANK,NJ,07701,MONMOUTH,35154.0,U,STH,1,2,2022-01-01,2022-12-31,1383.6,,,20437.0,2062.0,52517.0,267.0,97455.0,,4057.0,249.0,12658.0,297.0,,19110.0,1043.0,47024.0,235.0,85775.0,,4057.0,249.0,12658.0,5617298.0,13758900.0,8719616.0,21487044.0,139210884.0,205942876.0,16913883.0,320749764.0,829164965.0,633898258.0,1463063223.0,47305904.0,,139210884.0,12608311.0,,,3635478.0,,,697283215.0,,190068832.0,58890960.0,118201025.0,1073848344.0,77622614.0,34109903.0,2752580023.0,34792248.0,758558584.0,1831410247.0,,,3023522217.0,86897767.0,1015687091.0,1102584858.0,5199955419.0,406307785.0,,,,,270583066.0,742979684.0,,,,178371288.0,178371288.0,921350972.0,4278604447.0,4278604447.0,5199955419.0,,35132574.0,11652698.0,,501772.0,0.0429,,,829164967.0,633898258.0,1463063225.0,1097619328.0,365443897.0,345153760.0,20290137.0,2943006.0,23233143.0,,23233143.0,0.219232,18239767.0,143462174.0,,,2022,1.0,1,2.0,20180101.0,34.0,25.0,U,35614.0,N,440.0,,3.0,0.055521893145748714,0.063575129289955,1.445326658487744,0.17718439828031918,4.14891768051825,0.3270049813200498,0.04991126449157803,0.027185104959266626,,0,0,0.0,False,0
697164,451329,RANKIN COUNTY HOSPITAL DISTRICT,1611 SPUR 576,RANKIN,TX,79778,UPTON,99945.0,R,CAH,1,11,2018-10-01,2019-09-30,58.05,,,248.0,,312.0,15.0,5475.0,,17.0,,39.0,15.0,,48.0,,111.0,15.0,5475.0,,17.0,,39.0,445174.0,540077.0,1554402.0,1554402.0,6117048.0,6288719.0,1281500.0,10412613.0,763909.0,4299893.0,5063802.0,,,,,,,7761706.0,14099.0,,2023721.0,-1283273.0,342813.0,176357.0,,9058196.0,,,20460568.0,,3568934.0,3385079.0,,,20756326.0,,1237522.0,1237522.0,31052044.0,100625.0,795271.0,92748.0,23915.0,,1075848.0,2088407.0,,20334759.0,,,20334759.0,22423166.0,8628878.0,8628878.0,31052044.0,,,,,,,,,763664.0,4468852.0,5232516.0,186858.0,5045658.0,12405767.0,-7360109.0,9393401.0,2033292.0,1614433.0,418859.0,2.056284,79283.0,35263.0,,,2019,11.0,1,3.0,,48.0,461.0,R,99945.0,Y,15.0,,3.0,-1.4587015211891095,0.08301375162565516,4.337371020112459,0.7221156198284403,8.0,0.05698630136986301,0.015713114127037544,0.1492806848770813,,0,1,2.0,True,0
